Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,69.5999984741211,69.9000015258789,68.0,68.4000015258789,58.109622955322266,1597059
2020-01-03,68.5,69.0,68.30000305175781,69.0,58.619354248046875,958092
2020-01-06,69.0,69.0,68.0999984741211,68.19999694824219,57.939701080322266,651250
2020-01-07,68.19999694824219,69.5999984741211,68.0999984741211,69.19999694824219,58.78925704956055,1141497
2020-01-08,69.5,69.5999984741211,68.30000305175781,68.9000015258789,58.534393310546875,1126198
2020-01-09,68.9000015258789,69.30000305175781,68.69999694824219,68.9000015258789,58.534393310546875,436928
2020-01-10,68.9000015258789,69.4000015258789,68.5,69.30000305175781,58.87421798706055,623253
2020-01-13,69.9000015258789,70.5999984741211,69.69999694824219,70.0,59.468902587890625,1065960
2020-01-14,70.0,70.5999984741211,69.5999984741211,70.0,59.468902587890625,721893
2020-01-15,70.0,70.5999984741211,69.9000015258789,70.5,59.89368438720703,1042726
2020-01-16,70.0999984741211,70.9000015258789,70.0999984741211,70.5,59.89368438720703,954592
2020-01-17,70.5,71.0999984741211,70.5,70.80000305175781,60.14855194091797,907714
2020-01-20,70.80000305175781,71.4000015258789,70.80000305175781,70.9000015258789,60.2335090637207,891281
2020-01-30,69.80000305175781,70.0,67.30000305175781,68.0999984741211,57.8547477722168,3517791
2020-01-31,67.5999984741211,70.5999984741211,67.5999984741211,69.19999694824219,58.78925704956055,2255891
2020-02-03,68.5,72.69999694824219,68.0999984741211,71.30000305175781,60.57333755493164,2320380
2020-02-04,71.0,71.4000015258789,70.5,71.19999694824219,60.488372802734375,1762367
2020-02-05,71.19999694824219,71.30000305175781,70.69999694824219,71.0999984741211,60.403411865234375,1248113
2020-02-06,72.30000305175781,73.69999694824219,71.0999984741211,72.0999984741211,61.25297164916992,3658694
2020-02-07,72.19999694824219,72.4000015258789,70.80000305175781,70.80000305175781,60.14855194091797,1157219
2020-02-10,70.0,70.30000305175781,69.0,69.19999694824219,58.78925704956055,1415556
2020-02-11,69.69999694824219,71.30000305175781,69.5999984741211,70.9000015258789,60.2335090637207,1437537
2020-02-12,71.0999984741211,71.5,70.5,71.0,60.318458557128906,1856008
2020-02-13,71.5,72.0,70.5999984741211,70.69999694824219,60.0635986328125,1888498
2020-02-14,70.69999694824219,71.19999694824219,70.69999694824219,71.0,60.318458557128906,1540246
2020-02-17,70.0,71.0,69.69999694824219,70.0999984741211,59.553863525390625,1594889
2020-02-18,69.9000015258789,69.9000015258789,68.5999984741211,68.80000305175781,58.449440002441406,1697129
2020-02-19,69.0,69.0,67.5999984741211,68.0999984741211,57.8547477722168,2680822
2020-02-20,68.19999694824219,68.30000305175781,66.5,67.30000305175781,57.175106048583984,2053091
2020-02-21,67.0,67.80000305175781,66.80000305175781,67.30000305175781,57.175106048583984,1140872
2020-02-24,67.5,68.5,66.5999984741211,68.4000015258789,58.109622955322266,1916181
2020-02-25,67.5,68.19999694824219,67.30000305175781,67.69999694824219,57.514923095703125,1008516
2020-02-26,67.80000305175781,67.80000305175781,66.9000015258789,67.5999984741211,57.429969787597656,1048165
2020-02-27,67.30000305175781,67.9000015258789,67.0999984741211,67.9000015258789,57.684844970703125,1579852
2020-03-02,67.80000305175781,69.19999694824219,67.5,68.0999984741211,57.8547477722168,2173062
2020-03-03,68.80000305175781,69.0999984741211,68.4000015258789,68.4000015258789,58.109622955322266,939466
2020-03-04,68.0999984741211,68.80000305175781,67.5,68.19999694824219,57.939701080322266,1340777
2020-03-05,68.19999694824219,68.69999694824219,67.80000305175781,68.0,57.769798278808594,1150194
2020-03-06,68.0,68.30000305175781,67.0999984741211,67.0999984741211,57.00519561767578,831230
2020-03-09,66.0999984741211,66.19999694824219,63.70000076293945,63.79999923706055,54.20166015625,2097817
2020-03-10,63.29999923706055,63.70000076293945,62.0,63.0,53.52201461791992,1506362
2020-03-11,63.20000076293945,64.0,61.900001525878906,62.20000076293945,52.84237289428711,1329997
2020-03-12,61.5,61.5,58.70000076293945,60.79999923706055,51.652992248535156,2911972
2020-03-13,57.70000076293945,58.400001525878906,54.79999923706055,56.70000076293945,48.16981506347656,4093972
2020-03-16,56.599998474121094,56.70000076293945,54.0,54.20000076293945,46.045921325683594,2117158
2020-03-17,51.599998474121094,53.79999923706055,51.20000076293945,52.5,44.60167694091797,2728176
2020-03-18,53.099998474121094,54.70000076293945,52.599998474121094,54.20000076293945,46.045921325683594,2754013
2020-03-19,54.79999923706055,56.5,51.79999923706055,55.79999923706055,47.405216217041016,5047285
2020-03-20,56.400001525878906,57.70000076293945,54.5,54.79999923706055,46.55565643310547,3784812
2020-03-23,52.20000076293945,54.5,52.0,52.5,44.60167694091797,1241680
2020-03-24,55.099998474121094,56.70000076293945,54.20000076293945,56.599998474121094,48.08485794067383,2714782
2020-03-25,57.0,58.70000076293945,56.599998474121094,57.099998474121094,48.50963592529297,1870495
2020-03-26,57.900001525878906,57.900001525878906,55.400001525878906,57.099998474121094,48.50963592529297,1745399
2020-03-27,57.900001525878906,58.5,57.29999923706055,58.400001525878906,49.61405944824219,1524112
2020-03-30,58.0,58.70000076293945,57.0,58.0,49.274234771728516,963163
2020-03-31,58.5,63.0,58.5,61.0,51.82290267944336,3901557
2020-04-01,62.400001525878906,63.70000076293945,61.70000076293945,62.0,52.67245864868164,2784292
2020-04-06,62.400001525878906,64.30000305175781,62.29999923706055,63.900001525878906,54.28662109375,1894259
2020-04-07,64.9000015258789,64.9000015258789,62.70000076293945,63.79999923706055,54.20166015625,1596744
2020-04-08,64.19999694824219,65.4000015258789,63.599998474121094,63.599998474121094,54.0317497253418,1430014
2020-04-09,63.400001525878906,64.0,62.79999923706055,63.599998474121094,54.0317497253418,973902
2020-04-10,63.5,64.0,62.400001525878906,62.900001525878906,53.43705749511719,725462
2020-04-13,62.70000076293945,63.5,62.5,62.900001525878906,53.43705749511719,498268
2020-04-14,62.29999923706055,64.30000305175781,62.29999923706055,63.900001525878906,54.28662109375,1241882
2020-04-15,64.19999694824219,65.30000305175781,64.19999694824219,65.30000305175781,55.47599792480469,1304825
2020-04-16,65.0,65.30000305175781,64.30000305175781,64.9000015258789,55.136173248291016,1043433
2020-04-17,65.5999984741211,67.4000015258789,65.30000305175781,65.5999984741211,55.73086166381836,2109158
2020-04-20,66.0999984741211,68.19999694824219,66.0999984741211,68.19999694824219,57.939701080322266,1913549
2020-04-21,67.80000305175781,67.80000305175781,65.5999984741211,66.4000015258789,56.41050720214844,1542831
2020-04-22,65.9000015258789,66.80000305175781,65.19999694824219,66.5,56.495460510253906,985715
2020-04-23,66.69999694824219,66.80000305175781,65.5,66.19999694824219,56.24059295654297,1218891
2020-04-24,66.69999694824219,66.80000305175781,65.5999984741211,65.9000015258789,55.9857292175293,1088504
